fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FUL_007194,ORD_007194,Abu Dhabi Hub,Zone A,2025-12-15,2025-12-14,On Time,,QuickShip
FUL_007195,ORD_007195,Abu Dhabi Hub,Zone F,2025-12-27,2025-12-27,On Time,,SpeedLink
FUL_007196,ORD_007196,Dubai Hub,Zone A,2026-01-01,2025-12-31,On Time,,QuickShip
FUL_007197,ORD_007197,Sharjah Hub,Zone E,2025-11-06,2025-11-05,On Time,,QuickShip
FUL_007198,ORD_007198,Sharjah Hub,Zone F,2025-11-09,,Failed,Traffic/Weather,SpeedLink
FUL_007199,ORD_007199,Abu Dhabi Hub,Zone A,2025-10-15,,Failed,Traffic/Weather,SpeedLink
FUL_007200,ORD_007200,Sharjah Hub,Zone C,2025-12-13,,Failed,Traffic/Weather,QuickShip
FUL_007201,ORD_007201,Dubai Hub,Zone E,2025-10-21,2025-10-26,Delayed,Warehouse Delay,SpeedLink
FUL_007202,ORD_007202,Dubai Hub,Zone C,2026-01-01,2025-12-31,On Time,,SpeedLink
FUL_007203,ORD_007203,Abu Dhabi Hub,Zone D,2025-12-31,,Pending,,SpeedLink
FUL_007204,ORD_007204,Dubai Hub,Zone D,2025-12-29,,Failed,Order Cancelled,SpeedLink
FUL_007205,ORD_007205,Abu Dhabi Hub,Zone A,2025-12-22,,Pending,,QuickShip
FUL_007206,ORD_007206,Sharjah Hub,Zone E,2025-10-27,2025-10-25,On Time,,QuickShip
FUL_007207,ORD_007207,Abu Dhabi Hub,Zone F,2025-11-03,2025-11-01,On Time,,SpeedLink
FUL_007208,ORD_007208,Dubai Hub,Zone E,2025-12-31,2025-12-30,On Time,,FastTrack
FUL_007209,ORD_007209,Abu Dhabi Hub,Zone B,2025-10-19,2025-10-19,On Time,,SpeedLink
FUL_007210,ORD_007210,Abu Dhabi Hub,Zone C,2025-10-11,2025-10-01,On Time,,FastTrack
FUL_007211,ORD_007211,Dubai Hub,Zone A,2025-11-21,,Failed,Order Cancelled,QuickShip
FUL_007212,ORD_007212,Abu Dhabi Hub,Zone F,2025-12-06,2025-12-05,On Time,,SpeedLink
FUL_007213,ORD_007213,Sharjah Hub,Zone B,2025-12-09,2025-12-14,Delayed,Address Issue,FastTrack
FUL_007214,ORD_007214,Dubai Hub,Zone C,2025-12-14,2025-12-23,Delayed,Rider Unavailable,FastTrack
FUL_007215,ORD_007215,Abu Dhabi Hub,Zone F,2025-12-02,2025-11-30,On Time,,SpeedLink
FUL_007216,ORD_007216,Abu Dhabi Hub,Zone F,2025-11-08,2025-11-07,On Time,,QuickShip
FUL_007217,ORD_007217,Abu Dhabi Hub,Zone C,2025-11-10,2025-11-09,On Time,,FastTrack
FUL_007218,ORD_007218,Dubai Hub,Zone D,2025-11-15,2025-11-14,On Time,,QuickShip
FUL_007219,ORD_007219,Dubai Hub,Zone B,2026-01-01,2026-01-07,Delayed,Warehouse Delay,QuickShip
FUL_007220,ORD_007220,Dubai Hub,Zone B,2025-10-24,,Pending,,FastTrack
FUL_007221,ORD_007221,Dubai Hub,Zone A,2026-01-03,2025-12-31,On Time,,QuickShip
FUL_007222,ORD_007222,Dubai Hub,Zone A,2025-11-29,2025-12-05,Delayed,Traffic/Weather,SpeedLink
FUL_007223,ORD_007223,Dubai Hub,Zone B,2025-10-15,2025-10-14,On Time,,QuickShip
FUL_007224,ORD_007224,Dubai Hub,Zone F,2025-10-13,,Failed,Order Cancelled,FastTrack
FUL_007225,ORD_007225,Abu Dhabi Hub,Zone D,2025-12-09,2025-12-07,On Time,,FastTrack
FUL_007226,ORD_007226,Dubai Hub,Zone C,2025-11-10,2025-11-10,On Time,,QuickShip
FUL_007227,ORD_007227,Dubai Hub,Zone C,2026-01-04,,Pending,,SpeedLink
FUL_007228,ORD_007228,Dubai Hub,Zone F,2026-01-05,2026-01-05,OnTime,,FastTrack
FUL_007229,ORD_007229,Sharjah Hub,Zone D,2026-01-01,,PENDING,,FastTrack
FUL_007230,ORD_007230,Dubai Hub,Zone A,2025-12-02,2025-12-02,On Time,,SpeedLink
FUL_007231,ORD_007231,Dubai Hub,Zone D,2025-12-30,2026-01-07,Delayed,Warehouse Delay,QuickShip
FUL_007232,ORD_007232,Dubai Hub,Zone E,2025-12-29,2025-12-31,Delayed,Traffic/Weather,FastTrack
FUL_007233,ORD_007233,Abu Dhabi Hub,Zone A,2025-11-08,2025-11-08,On Time,,SpeedLink
FUL_007234,ORD_007234,Dubai Hub,Zone A,2025-12-21,2025-12-22,Delayed,Traffic/Weather,QuickShip
FUL_007235,ORD_007235,Dubai Hub,Zone F,2025-11-26,2025-11-26,On Time,,FastTrack
FUL_007236,ORD_007236,Abu Dhabi Hub,Zone A,2025-10-20,2025-10-19,On Time,,FastTrack
FUL_007237,ORD_007237,Abu Dhabi Hub,Zone D,2025-11-07,,Pending,,QuickShip
FUL_007238,ORD_007238,Dubai Hub,Zone B,2025-12-16,,Failed,Address Issue,SpeedLink
FUL_007239,ORD_007239,Dubai Hub,Zone A,2025-12-21,2025-12-20,On Time,,FastTrack
FUL_007240,ORD_007240,Sharjah Hub,Zone E,2025-12-06,2025-12-08,Delayed,Rider Unavailable,FastTrack
FUL_007241,ORD_007241,Dubai Hub,Zone B,2025-12-18,2025-12-18,On Time,,SpeedLink
FUL_007242,ORD_007242,Abu Dhabi Hub,Zone C,2025-12-05,2025-12-10,Delayed,Warehouse Delay,QuickShip
FUL_007243,ORD_007243,Sharjah Hub,Zone E,2025-10-11,2025-10-20,Delayed,Warehouse Delay,QuickShip
FUL_007244,ORD_007244,Dubai Hub,Zone B,2025-12-24,2025-12-21,On Time,,QuickShip
FUL_007245,ORD_007245,Dubai Hub,Zone C,2025-10-25,2025-10-23,On Time,,SpeedLink
FUL_007246,ORD_007246,Dubai Hub,Zone C,2025-12-19,2025-12-17,On Time,,QuickShip
FUL_007247,ORD_007247,Dubai Hub,Zone D,2025-10-13,2025-10-12,on-time,,QuickShip
FUL_007248,ORD_007248,Dubai Hub,Zone B,2025-12-25,2025-12-27,Delayed,Traffic/Weather,FastTrack
FUL_007249,ORD_007249,Abu Dhabi Hub,Zone C,2025-11-10,2025-11-10,On Time,,SpeedLink
FUL_007250,ORD_007250,Dubai Hub,Zone E,2025-11-08,2025-11-08,on-time,,QuickShip
FUL_007251,ORD_007251,Dubai Hub,Zone F,2025-11-29,,pending,,FastTrack
FUL_007252,ORD_007252,Abu Dhabi Hub,Zone C,2026-01-04,,Pending,,SpeedLink
FUL_007253,ORD_007253,Dubai Hub,Zone A,2026-01-04,2026-01-04,On Time,,QuickShip
FUL_007254,ORD_007254,Sharjah Hub,Zone B,2025-10-28,2025-10-28,On Time,,FastTrack
FUL_007255,ORD_007255,Abu Dhabi Hub,Zone C,2025-12-30,,Pending,,QuickShip
FUL_007256,ORD_007256,Dubai Hub,Zone D,2025-11-28,2025-12-06,Delayed,Customer Unavailable,SpeedLink
FUL_007257,ORD_007257,Dubai Hub,Zone E,2025-12-02,2025-11-30,On Time,,FastTrack
FUL_007258,ORD_007258,Abu Dhabi Hub,Zone C,2025-12-11,2025-12-08,On Time,,SpeedLink
FUL_007259,ORD_007259,Dubai Hub,Zone B,2025-10-13,2025-10-18,Delayed,Warehouse Delay,QuickShip
FUL_007260,ORD_007260,Abu Dhabi Hub,Zone E,2025-11-03,,Pending,,SpeedLink
FUL_007261,ORD_007261,Dubai Hub,Zone F,2025-12-03,2025-12-02,On Time,,SpeedLink
FUL_007262,ORD_007262,Abu Dhabi Hub,Zone C,2025-10-27,2025-11-03,Delayed,Traffic/Weather,QuickShip
FUL_007263,ORD_007263,Dubai Hub,Zone B,2025-11-16,2025-11-16,On Time,,FastTrack
FUL_007264,ORD_007264,Dubai Hub,Zone A,2025-11-05,,Failed,Order Cancelled,FastTrack
FUL_007265,ORD_007265,Dubai Hub,Zone A,2025-12-11,2025-12-11,On Time,,SpeedLink
FUL_007266,ORD_007266,Sharjah Hub,Zone F,2025-11-06,2025-11-05,On Time,,FastTrack
FUL_007267,ORD_007267,Dubai Hub,Zone F,2025-12-12,2025-12-11,On Time,,SpeedLink
FUL_007268,ORD_007268,Abu Dhabi Hub,Zone D,2025-12-15,2025-12-13,On Time,,SpeedLink
FUL_007269,ORD_007269,Dubai Hub,Zone B,2025-11-16,2025-11-16,On Time,,QuickShip
FUL_007270,ORD_007270,Dubai Hub,Zone B,2025-11-15,,Failed,Order Cancelled,SpeedLink
FUL_007271,ORD_007271,Abu Dhabi Hub,Zone D,2025-10-29,2025-10-28,OnTime,,QuickShip
FUL_007272,ORD_007272,Dubai Hub,Zone C,2025-12-05,,Failed,Order Cancelled,SpeedLink
FUL_007273,ORD_007273,Dubai Hub,Zone E,2025-10-09,2025-10-09,On Time,,FastTrack
FUL_007274,ORD_007274,Dubai Hub,Zone F,2025-12-07,2025-12-03,On Time,,SpeedLink
FUL_007275,ORD_007275,Sharjah Hub,Zone F,2025-12-21,,Failed,Order Cancelled,FastTrack
FUL_007276,ORD_007276,Dubai Hub,Zone C,2025-10-26,2025-10-25,On Time,,FastTrack
FUL_007277,ORD_007277,Abu Dhabi Hub,Zone A,2025-11-22,2025-11-20,On Time,,FastTrack
FUL_007278,ORD_007278,Abu Dhabi Hub,Zone F,2025-12-29,,Failed,Rider Unavailable,QuickShip
FUL_007279,ORD_007279,Dubai Hub,Zone F,2025-10-31,,Pending,,QuickShip
FUL_007280,ORD_007280,Abu Dhabi Hub,Zone B,2025-11-23,2025-11-26,Delayed,Traffic/Weather,FastTrack
FUL_007281,ORD_007281,Dubai Hub,Zone E,2025-10-11,,Failed,Order Cancelled,SpeedLink
FUL_007282,ORD_007282,Sharjah Hub,Zone F,2025-11-01,2025-10-31,On Time,,FastTrack
FUL_007283,ORD_007283,Sharjah Hub,Zone A,2025-12-08,2025-12-11,Delayed,Traffic/Weather,SpeedLink
FUL_007284,ORD_007284,Dubai Hub,Zone F,2025-11-26,2025-11-23,On Time,,QuickShip
FUL_007285,ORD_007285,Dubai Hub,Zone D,2025-12-13,2025-12-11,On Time,,FastTrack
FUL_007286,ORD_007286,Dubai Hub,Zone C,2025-11-06,2025-11-07,Delayed,Address Issue,FastTrack
FUL_007287,ORD_007287,Dubai Hub,Zone E,2025-12-10,,Pending,,FastTrack
FUL_007288,ORD_007288,Sharjah Hub,Zone E,2025-11-15,2025-11-15,On Time,,SpeedLink
FUL_007289,ORD_007289,Dubai Hub,Zone C,2025-10-27,,Failed,Order Cancelled,FastTrack
FUL_007290,ORD_007290,Abu Dhabi Hub,Zone B,2025-12-02,2025-12-01,On Time,,SpeedLink
FUL_007291,ORD_007291,Sharjah Hub,Zone A,2025-11-15,2025-11-12,On Time,,SpeedLink
FUL_007292,ORD_007292,Abu Dhabi Hub,Zone F,2025-11-20,2025-11-29,Delayed,Warehouse Delay,FastTrack
FUL_007293,ORD_007293,Dubai Hub,Zone F,2025-12-01,,Pending,,FastTrack
FUL_007294,ORD_007294,Dubai Hub,Zone F,2025-12-31,2025-12-31,On Time,,QuickShip
FUL_007295,ORD_007295,Sharjah Hub,Zone F,2025-10-30,,Failed,Order Cancelled,FastTrack
FUL_007296,ORD_007296,Sharjah Hub,Zone B,2025-10-28,,Pending,,SpeedLink
FUL_007297,ORD_007297,Dubai Hub,Zone D,2025-12-08,2025-12-08,On Time,,QuickShip
FUL_007298,ORD_007298,Sharjah Hub,Zone B,2025-12-07,2025-12-10,Delayed,Warehouse Delay,SpeedLink
FUL_007299,ORD_007299,Dubai Hub,Zone E,2025-12-04,2025-12-11,Delayed,Warehouse Delay,QuickShip
FUL_007300,ORD_007300,Sharjah Hub,Zone B,2025-11-27,,Failed,Order Cancelled,FastTrack
FUL_007301,ORD_007301,Abu Dhabi Hub,Zone A,2025-10-24,2025-10-27,Delayed,Address Issue,FastTrack
FUL_007302,ORD_007302,Abu Dhabi Hub,Zone A,2025-10-14,,Pending,,QuickShip
FUL_007303,ORD_007303,Abu Dhabi Hub,Zone A,2025-11-13,2025-11-09,On Time,,QuickShip
FUL_007304,ORD_007304,Dubai Hub,Zone A,2025-12-01,2025-11-30,On Time,,QuickShip
FUL_007305,ORD_007305,Dubai Hub,Zone E,2025-11-07,2025-11-05,On Time,,QuickShip
FUL_007306,ORD_007306,Dubai Hub,Zone B,2025-11-15,,Pending,,FastTrack
FUL_007307,ORD_007307,Dubai Hub,Zone E,2025-11-03,2025-11-02,On Time,,SpeedLink
FUL_007308,ORD_007308,Abu Dhabi Hub,Zone E,2025-12-30,2025-12-30,On Time,,FastTrack
FUL_007309,ORD_007309,Abu Dhabi Hub,Zone F,2026-01-01,2025-12-30,On Time,,FastTrack
FUL_007310,ORD_007310,Abu Dhabi Hub,Zone C,2025-11-09,2025-11-12,Delayed,Rider Unavailable,QuickShip
FUL_007311,ORD_007311,Dubai Hub,Zone A,2025-11-26,,Failed,Order Cancelled,FastTrack
FUL_007312,ORD_007312,Abu Dhabi Hub,Zone E,2026-01-04,2026-01-03,On Time,,QuickShip
FUL_007313,ORD_007313,Sharjah Hub,Zone B,2025-11-18,,Failed,Order Cancelled,SpeedLink
FUL_007314,ORD_007314,Abu Dhabi Hub,Zone F,2025-10-29,2025-10-27,On Time,,SpeedLink
FUL_007315,ORD_007315,Sharjah Hub,Zone A,2025-11-26,2025-11-24,On Time,,SpeedLink
FUL_007316,ORD_007316,Dubai Hub,Zone E,2026-01-05,2026-01-02,On Time,,QuickShip
FUL_007317,ORD_007317,Abu Dhabi Hub,Zone B,2025-11-03,2025-11-02,On Time,,QuickShip
FUL_007318,ORD_007318,Dubai Hub,Zone F,2025-11-26,2025-11-25,On Time,,FastTrack
FUL_007319,ORD_007319,Dubai Hub,Zone E,2025-12-29,2025-12-28,On Time,,QuickShip
FUL_007320,ORD_007320,Abu Dhabi Hub,Zone B,2025-11-30,2025-11-27,On Time,,FastTrack
FUL_007321,ORD_007321,Dubai Hub,Zone C,2025-10-23,2025-10-23,On Time,,QuickShip
FUL_007322,ORD_007322,Sharjah Hub,Zone B,2025-10-15,2025-10-14,On Time,,QuickShip
FUL_007323,ORD_007323,Dubai Hub,Zone D,2025-12-21,2025-12-21,On Time,,SpeedLink
FUL_007324,ORD_007324,Dubai Hub,Zone D,2025-12-29,,Pending,,FastTrack
FUL_007325,ORD_007325,Abu Dhabi Hub,Zone B,2025-11-11,2025-11-09,On Time,,SpeedLink
FUL_007326,ORD_007326,Abu Dhabi Hub,Zone D,2025-12-06,2025-12-04,On Time,,FastTrack
FUL_007327,ORD_007327,Sharjah Hub,Zone E,2026-01-07,2026-01-15,Delayed,Warehouse Delay,QuickShip
FUL_007328,ORD_007328,Dubai Hub,Zone A,2025-10-26,2025-10-22,On Time,,QuickShip
FUL_007329,ORD_007329,Sharjah Hub,Zone A,2026-01-04,,FAILED,Order Cancelled,FastTrack
FUL_007330,ORD_007330,Dubai Hub,Zone B,2025-10-30,2025-10-29,On Time,,QuickShip
FUL_007331,ORD_007331,Abu Dhabi Hub,Zone F,2025-10-24,2025-10-24,On Time,,SpeedLink
FUL_007332,ORD_007332,Dubai Hub,Zone E,2025-12-22,2025-12-22,On Time,,FastTrack
FUL_007333,ORD_007333,Dubai Hub,Zone C,2025-12-28,2025-12-28,On Time,,QuickShip
FUL_007334,ORD_007334,Dubai Hub,Zone C,2025-11-18,,Failed,Order Cancelled,SpeedLink
FUL_007335,ORD_007335,Abu Dhabi Hub,Zone F,2025-12-21,2025-12-18,On Time,,SpeedLink
FUL_007336,ORD_007336,Sharjah Hub,Zone D,2025-11-04,,Pending,,FastTrack
FUL_007337,ORD_007337,Dubai Hub,Zone C,2026-01-02,2025-12-31,On Time,,QuickShip
FUL_007338,ORD_007338,Dubai Hub,Zone B,2025-10-17,2025-10-16,On Time,,FastTrack
FUL_007339,ORD_007339,Sharjah Hub,Zone A,2025-11-10,,Failed,Order Cancelled,FastTrack
FUL_007340,ORD_007340,Abu Dhabi Hub,Zone C,2025-11-22,2025-11-22,On Time,,QuickShip
FUL_007341,ORD_007341,Sharjah Hub,Zone E,2025-12-15,2025-12-20,Delayed,Traffic/Weather,FastTrack
FUL_007342,ORD_007342,Dubai Hub,Zone F,2025-12-15,2025-12-12,On Time,,QuickShip
FUL_007343,ORD_007343,Abu Dhabi Hub,Zone B,2025-11-08,2025-11-10,Delayed,Address Issue,FastTrack
FUL_007344,ORD_007344,Dubai Hub,Zone E,2025-12-19,,Pending,,SpeedLink
FUL_007345,ORD_007345,Dubai Hub,Zone D,2025-10-31,,Pending,,FastTrack
FUL_007346,ORD_007346,Dubai Hub,Zone E,2025-10-14,2025-10-19,Delayed,Address Issue,SpeedLink
FUL_007347,ORD_007347,Dubai Hub,Zone E,2025-11-10,,Pending,,QuickShip
FUL_007348,ORD_007348,Abu Dhabi Hub,Zone C,2026-01-05,2026-01-05,On Time,,FastTrack
FUL_007349,ORD_007349,Sharjah Hub,Zone A,2025-11-01,,Failed,Order Cancelled,QuickShip
FUL_007350,ORD_007350,Sharjah Hub,Zone E,2025-10-30,2025-10-27,On Time,,FastTrack
FUL_007351,ORD_007351,Abu Dhabi Hub,Zone F,2025-11-13,,Pending,,SpeedLink
FUL_007352,ORD_007352,Dubai Hub,Zone B,2025-12-10,2025-12-10,On Time,,QuickShip
FUL_007353,ORD_007353,Dubai Hub,Zone D,2026-01-05,2026-01-10,Delayed,Address Issue,QuickShip
FUL_007354,ORD_007354,Dubai Hub,Zone B,2025-12-07,,Failed,Order Cancelled,SpeedLink
FUL_007355,ORD_007355,Sharjah Hub,Zone D,2025-11-14,2025-11-21,Delayed,Traffic/Weather,QuickShip
FUL_007356,ORD_007356,Dubai Hub,Zone C,2025-11-03,2025-11-01,On Time,,QuickShip
FUL_007357,ORD_007357,Abu Dhabi Hub,Zone A,2025-10-14,,PENDING,,QuickShip
FUL_007358,ORD_007358,Dubai Hub,Zone A,2025-11-02,2025-11-02,On Time,,SpeedLink
FUL_007359,ORD_007359,Dubai Hub,Zone D,2025-10-25,2025-10-25,On Time,,SpeedLink
FUL_007360,ORD_007360,Dubai Hub,Zone D,2025-11-02,2025-11-02,On Time,,QuickShip
FUL_007361,ORD_007361,Dubai Hub,Zone A,2025-12-22,2025-12-21,On Time,,QuickShip
FUL_007362,ORD_007362,Abu Dhabi Hub,Zone D,2025-12-17,,Failed,Order Cancelled,SpeedLink
FUL_007363,ORD_007363,Abu Dhabi Hub,Zone D,2025-12-19,2025-12-22,Delayed,Traffic/Weather,FastTrack
FUL_007364,ORD_007364,Sharjah Hub,Zone F,2025-11-03,,Failed,Order Cancelled,QuickShip
FUL_007365,ORD_007365,Dubai Hub,Zone E,2025-10-31,2025-10-31,On Time,,FastTrack
FUL_007366,ORD_007366,Dubai Hub,Zone D,2025-11-20,2025-11-19,On Time,,FastTrack
FUL_007367,ORD_007367,Sharjah Hub,Zone D,2025-10-13,2025-10-09,On Time,,QuickShip
FUL_007368,ORD_007368,Dubai Hub,Zone E,2025-10-28,2025-11-03,Delayed,Warehouse Delay,QuickShip
FUL_007369,ORD_007369,Dubai Hub,Zone F,2025-10-21,2025-10-22,Delayed,Rider Unavailable,SpeedLink
FUL_007370,ORD_007370,Abu Dhabi Hub,Zone A,2025-12-21,,Pending,,FastTrack
FUL_007371,ORD_007371,Dubai Hub,Zone F,2025-12-09,2025-12-08,On Time,,QuickShip
FUL_007372,ORD_007372,Abu Dhabi Hub,Zone D,2025-11-03,,Failed,Order Cancelled,QuickShip
FUL_007373,ORD_007373,Dubai Hub,Zone B,2025-12-01,,Pending,,SpeedLink
FUL_007374,ORD_007374,Abu Dhabi Hub,Zone D,2025-11-25,2025-11-24,On Time,,FastTrack
FUL_007375,ORD_007375,Abu Dhabi Hub,Zone E,2025-12-16,,Failed,Order Cancelled,FastTrack
FUL_007376,ORD_007376,Dubai Hub,Zone B,2025-11-30,2025-11-30,On Time,,SpeedLink
FUL_007377,ORD_007377,Sharjah Hub,Zone D,2025-12-25,,Failed,Order Cancelled,SpeedLink
FUL_007378,ORD_007378,Abu Dhabi Hub,Zone D,2026-01-04,2026-01-12,Delayed,Address Issue,QuickShip
FUL_007379,ORD_007379,Dubai Hub,Zone F,2025-10-18,2025-10-25,Delayed,Traffic/Weather,QuickShip
FUL_007380,ORD_007380,Dubai Hub,Zone A,2025-11-11,,Pending,,QuickShip
FUL_007381,ORD_007381,Dubai Hub,Zone F,2025-11-10,2025-11-14,Delayed,Warehouse Delay,QuickShip
FUL_007382,ORD_007382,Sharjah Hub,Zone B,2025-12-27,,Failed,Rider Unavailable,SpeedLink
FUL_007383,ORD_007383,Dubai Hub,Zone F,2025-12-17,2025-12-16,On Time,,SpeedLink
FUL_007384,ORD_007384,Dubai Hub,Zone A,2025-11-27,,Pending,,SpeedLink
FUL_007385,ORD_007385,Abu Dhabi Hub,Zone C,2025-12-18,2025-12-16,On Time,,FastTrack
FUL_007386,ORD_007386,Sharjah Hub,Zone B,2025-12-12,2025-12-10,On Time,,QuickShip
FUL_007387,ORD_007387,Dubai Hub,Zone F,2025-12-06,2025-12-03,On Time,,QuickShip
FUL_007388,ORD_007388,Sharjah Hub,Zone F,2025-11-11,2025-11-17,Delayed,Address Issue,QuickShip
FUL_007389,ORD_007389,Dubai Hub,Zone E,2026-01-03,2026-01-06,Delayed,Customer Unavailable,QuickShip
FUL_007390,ORD_007390,Sharjah Hub,Zone A,2025-11-28,2025-12-01,Delayed,Warehouse Delay,SpeedLink
FUL_007391,ORD_007391,Dubai Hub,Zone C,2025-10-12,2025-10-12,On Time,,QuickShip
FUL_007392,ORD_007392,Sharjah Hub,Zone E,2025-12-19,2025-12-15,On Time,,FastTrack
FUL_007393,ORD_007393,Dubai Hub,Zone C,2025-12-21,2025-12-20,On Time,,QuickShip
FUL_007394,ORD_007394,Sharjah Hub,Zone E,2025-11-10,2025-11-16,Delayed,Address Issue,FastTrack
FUL_007395,ORD_007395,Dubai Hub,Zone B,2025-12-13,,Failed,Address Issue,SpeedLink
FUL_007396,ORD_007396,Dubai Hub,Zone C,2025-11-20,2025-11-24,Delayed,Warehouse Delay,QuickShip
FUL_007397,ORD_007397,Dubai Hub,Zone D,2026-01-02,2026-01-02,On Time,,SpeedLink
FUL_007398,ORD_007398,Abu Dhabi Hub,Zone D,2025-12-11,2025-12-10,On Time,,FastTrack
FUL_007399,ORD_007399,Sharjah Hub,Zone D,2025-10-25,2025-10-25,On Time,,SpeedLink
FUL_007400,ORD_007400,Dubai Hub,Zone E,2025-12-18,2025-12-17,On Time,,SpeedLink
FUL_007401,ORD_007401,Sharjah Hub,Zone D,2025-11-14,2025-11-23,Delayed,Traffic/Weather,SpeedLink
FUL_007402,ORD_007402,Abu Dhabi Hub,Zone A,2025-11-29,2025-11-29,On Time,,QuickShip
FUL_007403,ORD_007403,Dubai Hub,Zone B,2025-10-22,2025-10-20,On Time,,QuickShip
FUL_007404,ORD_007404,Dubai Hub,Zone C,2025-11-22,,Failed,Order Cancelled,QuickShip
FUL_007405,ORD_007405,Dubai Hub,Zone E,2025-12-28,2025-12-27,On Time,,FastTrack
FUL_007406,ORD_007406,Dubai Hub,Zone C,2025-11-30,2025-12-09,Delayed,Warehouse Delay,FastTrack
FUL_007407,ORD_007407,Sharjah Hub,Zone A,2025-10-23,2025-10-29,Delayed,Traffic/Weather,QuickShip
FUL_007408,ORD_007408,Dubai Hub,Zone C,2025-12-19,,PENDING,,FastTrack
FUL_007409,ORD_007409,Dubai Hub,Zone D,2025-12-03,2025-12-09,Delayed,Customer Unavailable,FastTrack
FUL_007410,ORD_007410,Dubai Hub,Zone D,2026-01-01,2025-12-31,On Time,,SpeedLink
FUL_007411,ORD_007411,Abu Dhabi Hub,Zone D,2025-11-12,,Failed,Order Cancelled,QuickShip
FUL_007412,ORD_007412,Dubai Hub,Zone E,2025-12-11,2025-12-10,On Time,,FastTrack
FUL_007413,ORD_007413,Dubai Hub,Zone E,2025-10-16,2025-10-14,On Time,,FastTrack
FUL_007414,ORD_007414,Abu Dhabi Hub,Zone B,2025-11-22,2025-11-22,On Time,,QuickShip
FUL_007415,ORD_007415,Sharjah Hub,Zone C,2025-12-20,2025-12-18,On Time,,SpeedLink
FUL_007416,ORD_007416,Dubai Hub,Zone C,2026-01-09,2026-01-09,On Time,,FastTrack
FUL_007417,ORD_007417,Abu Dhabi Hub,Zone E,2025-11-26,2025-11-22,On Time,,QuickShip
FUL_007418,ORD_007418,Dubai Hub,Zone D,2025-11-15,2025-11-14,On Time,,FastTrack
FUL_007419,ORD_007419,Sharjah Hub,Zone F,2025-10-14,,Failed,Order Cancelled,FastTrack
FUL_007420,ORD_007420,Dubai Hub,Zone C,2025-12-04,2025-12-05,Delayed,Customer Unavailable,QuickShip
FUL_007421,ORD_007421,Abu Dhabi Hub,Zone D,2025-12-11,2025-12-02,On Time,,FastTrack
FUL_007422,ORD_007422,Dubai Hub,Zone A,2025-12-21,,Failed,Order Cancelled,QuickShip
FUL_007423,ORD_007423,Sharjah Hub,Zone C,2025-12-09,2025-12-17,Delayed,Rider Unavailable,FastTrack
FUL_007424,ORD_007424,Sharjah Hub,Zone A,2025-12-01,2025-11-29,On Time,,QuickShip
FUL_007425,ORD_007425,Sharjah Hub,Zone E,2025-10-12,,Pending,,FastTrack
FUL_007426,ORD_007426,Dubai Hub,Zone C,2025-11-08,2025-11-12,Delayed,Customer Unavailable,SpeedLink
FUL_007427,ORD_007427,Dubai Hub,Zone E,2025-12-08,,Failed,Order Cancelled,QuickShip
FUL_007428,ORD_007428,Abu Dhabi Hub,Zone F,2025-11-11,2025-11-10,On Time,,FastTrack
FUL_007429,ORD_007429,Abu Dhabi Hub,Zone E,2025-10-17,2025-10-24,Delayed,Traffic/Weather,SpeedLink
FUL_007430,ORD_007430,Dubai Hub,Zone E,2025-12-01,2025-11-30,On Time,,SpeedLink
FUL_007431,ORD_007431,Sharjah Hub,Zone C,2025-10-20,,Failed,Order Cancelled,QuickShip
FUL_007432,ORD_007432,Dubai Hub,Zone D,2025-12-06,,Failed,Order Cancelled,FastTrack
FUL_007433,ORD_007433,Sharjah Hub,Zone F,2025-11-01,2025-11-01,On Time,,FastTrack
FUL_007434,ORD_007434,Dubai Hub,Zone F,2025-11-24,,Failed,Order Cancelled,FastTrack
FUL_007435,ORD_007435,Dubai Hub,Zone B,2025-11-16,2025-11-14,On Time,,QuickShip
FUL_007436,ORD_007436,Dubai Hub,Zone B,2025-12-27,2025-12-24,On Time,,FastTrack
FUL_007437,ORD_007437,Sharjah Hub,Zone A,2025-10-15,2025-10-13,On Time,,FastTrack
FUL_007438,ORD_007438,Abu Dhabi Hub,Zone F,2025-11-06,2025-11-10,Delayed,Address Issue,FastTrack
FUL_007439,ORD_007439,Abu Dhabi Hub,Zone C,2025-11-17,2025-11-17,On Time,,QuickShip
FUL_007440,ORD_007440,Abu Dhabi Hub,Zone A,2025-11-23,2025-11-22,On Time,,FastTrack
FUL_007441,ORD_007441,Sharjah Hub,Zone F,2025-11-23,2025-11-30,Delayed,Address Issue,QuickShip
FUL_007442,ORD_007442,Abu Dhabi Hub,Zone D,2025-12-18,2025-12-18,On Time,,QuickShip
FUL_007443,ORD_007443,Abu Dhabi Hub,Zone A,2025-10-22,2025-10-22,On Time,,SpeedLink
FUL_007444,ORD_007444,Dubai Hub,Zone C,2025-12-28,2025-12-28,On Time,,FastTrack
FUL_007445,ORD_007445,Abu Dhabi Hub,Zone E,2025-12-17,,Pending,,FastTrack
FUL_007446,ORD_007446,Dubai Hub,Zone D,2025-12-20,2025-12-29,Delayed,Rider Unavailable,QuickShip
FUL_007447,ORD_007447,Abu Dhabi Hub,Zone F,2025-11-30,2025-11-30,On Time,,QuickShip
